word,gpt-4_response,gpt4_rating
mussel,4,4.0
must,2,2.0
mustache,3,3.0
mustang,4,4.0
mustard,3,3.0
muster,3,3.0
musty,5,5.0
mutant,4,4.0
mutate,4,4.0
mute,4,4.0
muted,4,4.0
mutilate,5,5.0
mutinous,4,4.0
mutt,4,4.0
mutter,5,5.0
mutual,2,2.0
mutuality,3,3.0
muzzle,4,4.0
mwah,6,6.0
my,1 (not at all iconic),1.0
myself,2,2.0
mysterious,4,4.0
mystery,3,3.0
mystic,4,4.0
mystical,4,4.0
mystify,4,4.0
mystique,5,5.0
myth,3,3.0
mythical,4,4.0
nab,4,4.0
nacho,3,3.0
nag,5,5.0
nail,4,4.0
naive,2 (slightly iconic),2.0
naivety,3,3.0
naked,4,4.0
name,2,2.0
nameless,4,4.0
namely,2,2.0
namesake,3,3.0
nanny,4,4.0
nap,5,5.0
napkin,2,2.0
nappy,4,4.0
narcissism,3,3.0
narcissist,3,3.0
narcissistic,3,3.0
narcotic,3,3.0
narrate,3,3.0
narration,2,2.0
narrative,2,2.0
narrator,2 (slightly iconic),2.0
narrow,4,4.0
nasal,5,5.0
nasty,5,5.0
nation,2,2.0
national,2,2.0
nationalism,2 (low iconicity),2.0
nationalist,2,2.0
nationalize,2,2.0
nationwide,3,3.0
native,3,3.0
nativity,2,2.0
natural,4,4.0
naturalistic,3,3.0
naturalize,3,3.0
naturally,3,3.0
nature,3,3.0
naughty,4,4.0
nausea,4,4.0
nauseate,5,5.0
nauseating,5,5.0
nauseous,5,5.0
nautical,3,3.0
naval,2,2.0
navel,3,3.0
navigate,3,3.0
navy,2,2.0
nay,4,4.0
near,4,4.0
nearly,2,2.0
neat,4,4.0
neaten,4,4.0
nebula,4,4.0
necessarily,2,2.0
necessary,2,2.0
necessitate,2,2.0
necessity,2,2.0
neck,4,4.0
necking,5,5.0
necklace,3,3.0
neckline,3,3.0
necktie,3,3.0
nectar,4,4.0
nectarine,3,3.0
need,3,3.0
neediness,4,4.0
needle,4,4.0
needlepoint,3,3.0
Needles,4,4.0
needless,3,3.0
needlework,3,3.0
needs,3,3.0
needy,5,5.0
negative,3,3.0
neglect,4,4.0
negligence,3,3.0
negligent,3,3.0
negligible,2,2.0
negotiable,2,2.0
negotiate,3,3.0
Negro,2 (slightly iconic),2.0
neigh,6,6.0
neighbor,2,2.0
neighborhood,3,3.0
neither,2,2.0
nemesis,4,4.0
neoclassic,2,2.0
neoconservatism,2,2.0
neoliberalism,1 (not at all iconic),1.0
neon,4,4.0
nephew,2,2.0
nerve,4,4.0
nervous,4,4.0
nest,4,4.0
nestle,5,5.0
net,4,4.0
netting,4,4.0
nettle,4,4.0
network,3,3.0
neuron,3,3.0
neurosis,3,3.0
neurotic,3,3.0
neuter,3,3.0
neutral,3,3.0
neutralism,2,2.0
neutrality,3,3.0
neutralize,3,3.0
neutron,2 (slightly iconic),2.0
never,2,2.0
new,2,2.0
newborn,4,4.0
newish,4,4.0
news,2,2.0
newt,4,4.0
next,2,2.0
nexus,3,3.0
nibble,6,6.0
nice,2,2.0
niche,3,3.0
nick,4,4.0
nickel,2,2.0
nicker,4,4.0
nickname,2,2.0
nicotine,2 (slightly iconic),2.0
niece,2,2.0
nifty,4,4.0
night,3,3.0
nightcap,3,3.0
nightclub,3,3.0
nightfall,4,4.0
nightgown,3,3.0
nightingale,4,4.0
nightly,4,4.0
nightmare,4,4.0
nightmarish,5,5.0
nights,3,3.0
nimble,4,4.0
Nimrod,2 (slightly iconic),2.0
nine,2,2.0
ninety,2,2.0
ninny,4,4.0
Nintendo,2 (slightly iconic),2.0
ninth,2,2.0
nip,4,4.0
nipper,4,4.0
nipple,4,4.0
nirvana,3,3.0
nitrate,2,2.0
nitrogen,2,2.0
nitwit,5,5.0
nix,3,3.0
no,5,5.0
nobility,3,3.0
noble,3,3.0
nobleman,3,3.0
nod,5,5.0
node,3,3.0
noggin,4,4.0
noise,5,5.0
noiseless,4,4.0
noisy,5,5.0
nomad,4,4.0
nominally,2,2.0
nominate,3,3.0
nominative,2,2.0
none,2,2.0
noodle,4,4.0
nook,4,4.0
noon,4,4.0
noose,5,5.0
nor,1 (not at all iconic),1.0
norm,2,2.0
normal,2,2.0
normalcy,3,3.0
normalize,3,3.0
normally,2,2.0
north,3,3.0
northeast,3,3.0
northern,3,3.0
northwest,3,3.0
nose,4,4.0
nosebleed,4,4.0
nostalgia,3,3.0
nostalgic,3,3.0
nostril,3,3.0
nosy,5,5.0
not,2,2.0
notable,3,3.0
notation,2,2.0
notch,4,4.0
note,3,3.0
notebook,3,3.0
noted,3,3.0
nothing,3,3.0
nothingness,4,4.0
notice,3,3.0
noticeable,4,4.0
notify,3,3.0
notion,2,2.0
notorious,3,3.0
noun,1 (not at all iconic),1.0
nourish,4,4.0
nourishment,4,4.0
novel,2,2.0
novelist,2,2.0
novelistic,2,2.0
novelty,3,3.0
November,2,2.0
novice,2,2.0
now,3,3.0
nozzle,5,5.0
nuance,2,2.0
nuclear,3,3.0
nucleus,3,3.0
nude,4,4.0
nudge,5,5.0
nudism,3,3.0
nudity,3,3.0
nugget,4,4.0
nuisance,4,4.0
nuke,5,5.0
numb,5,5.0
number,2,2.0
numerous,2,2.0
nun,2,2.0
nurse,4,4.0
nursery,4,4.0
nurture,4,4.0
nut,4,4.0
nutmeg,3,3.0
nutrient,3,3.0
nutrition,2,2.0
nutritious,3,3.0
nuts,4,4.0
nutshell,4,4.0
nutty,5,5.0
nuzzle,5,5.0
nylon,2,2.0
nymph,4,4.0
oaf,4,4.0
oak,3,3.0
oar,4,4.0
oasis,4,4.0
oat,3,3.0
oath,3,3.0
oatmeal,3,3.0
obedience,3,3.0
obedient,3,3.0
obese,4,4.0
obesity,3,3.0
obey,3,3.0
obituary,2,2.0
object,2,2.0
objectify,3,3.0
objectionable,2,2.0
objective,2,2.0
objectivism,2 (slightly iconic),2.0
objectivity,2,2.0
obligate,2,2.0
obligatory,2,2.0
oblige,2,2.0
obliging,3,3.0
oblique,3,3.0
obliquely,3,3.0
obliterate,4,4.0
obliteration,4,4.0
oblivion,4,4.0
oblivious,3,3.0
obnoxious,4,4.0
oboe,3,3.0
obscene,3,3.0
obscenity,3,3.0
obscure,4,4.0
obscurity,3,3.0
observable,3,3.0
observance,3,3.0
observant,3,3.0
observation,2,2.0
observatory,3,3.0
observe,3,3.0
observer,3,3.0
obsess,4,4.0
obsessed,4,4.0
obsession,3,3.0
obsessive,3,3.0
obsolete,3,3.0
obstacle,4,4.0
obstinate,3,3.0
obstruct,4,4.0
obstruction,4,4.0
obtain,2,2.0
obtrusive,4,4.0
obtuse,3,3.0
obvious,3,3.0
occasion,2,2.0
occasional,2,2.0
occult,3,3.0
occupancy,2,2.0
occupant,2,2.0
occupation,2,2.0
occupational,2 (slightly iconic),2.0
occupy,3,3.0
occur,2,2.0
ocean,4,4.0
oceanic,4,4.0
octagon,4,4.0
octagonal,4,4.0
octane,2,2.0
octave,4,4.0
October,2,2.0
octopus,4,4.0
odd,4,4.0
oddball,5,5.0
oddity,4,4.0
odds,3,3.0
odometer,3,3.0
odor,4,4.0
odorous,5,5.0
of,1 (not at all iconic),1.0
off,4,4.0
offbeat,4,4.0
offence,3,3.0
offend,3,3.0
offensive,3,3.0
offer,2,2.0
offering,3,3.0
office,2,2.0
officer,2,2.0
official,2,2.0
officiate,3,3.0
offset,3,3.0
offshore,4,4.0
offspring,4,4.0
often,2,2.0
ogre,4,4.0
oh,5,5.0
oil,4,4.0
oiled,4,4.0
oily,5,5.0
oink,7,7.0
ointment,3,3.0
okay,3,3.0
okra,2,2.0
old,4,4.0
older,4,4.0
olive,3,3.0
omega,3,3.0
omelet,3,3.0
omen,3,3.0
ominous,5,5.0
omit,2,2.0
omnipotence,2 (slightly iconic),2.0
omnipresent,2,2.0
omniscience,2 (slightly iconic),2.0
on,2,2.0
once,2,2.0
oncology,2,2.0
one,3,3.0
oneness,4,4.0
onion,3,3.0
only,2,2.0
onset,3,3.0
onyx,3,3.0
oodles,5,5.0
oom-pah,6,6.0
oomph,5,5.0
ooze,7,7.0
opal,3,3.0
opaque,4,4.0
open,4,4.0
opener,4,4.0
opening,4,4.0
opera,3,3.0
operate,3,3.0
operation,3,3.0
operative,3,3.0
opinion,2,2.0
opinionated,3,3.0
opium,3,3.0
opossum,3,3.0
opponent,2,2.0
opportunistic,2,2.0
opportunity,2,2.0
oppose,3,3.0
opposite,2,2.0
opposition,2,2.0
oppress,4,4.0
oppression,4,4.0
oppressive,4,4.0
optic,3,3.0
optical,3,3.0
optician,2,2.0
optics,3,3.0
optimal,2,2.0
optimism,2,2.0
optimist,2,2.0
optimistic,3,3.0
optimum,2,2.0
option,2,2.0
optional,3,3.0
optometrist,2 (slightly iconic),2.0
or,1 (not at all iconic),1.0
oracle,3,3.0
oral,4,4.0
orange,4,4.0
orangutan,4,4.0
orangy,4,4.0
oration,3,3.0
orb,5,5.0
orbit,4,4.0
orbital,3,3.0
orchard,3,3.0
orchestra,3,3.0
orchid,3,3.0
ordain,2,2.0
ordeal,4,4.0
order,3,3.0
ordered,3,3.0
orderly,4,4.0
ordinance,2,2.0
ordinarily,2,2.0
ordinary,2,2.0
ordnance,2,2.0
ore,3,3.0
oregano,3,3.0
organ,3,3.0
organic,4,4.0
organism,3,3.0
organization,2,2.0
organize,2,2.0
organizer,3,3.0
orgasm,4,4.0
orgy,4,4.0
oriental,2 (slightly iconic),2.0
origin,2,2.0
original,3,3.0
originality,3,3.0
originally,2,2.0
originate,3,3.0
originative,3 (moderately iconic),3.0
ornament,3,3.0
orphan,3,3.0
orphanage,3,3.0
orthodox,2,2.0
orthopedics,2,2.0
oscillate,4,4.0
ostentatious,3,3.0
ostracize,3,3.0
ostrich,3,3.0
other,2,2.0
otherness,3,3.0
otherwise,2,2.0
otter,3,3.0
ouch,6,6.0
ought,2,2.0
ounce,2,2.0
our,1 (not at all iconic),1.0
ours,2,2.0
ourselves,2,2.0
oust,3,3.0
out,3,3.0
outage,3,3.0
outback,4,4.0
outbound,3,3.0
outbreak,4,4.0
outburst,5,5.0
outcast,4,4.0
outcome,2,2.0
outer,4,4.0
outfit,3,3.0
outgrow,4,4.0
outing,4,4.0
outlandish,4,4.0
outlaw,4,4.0
outlet,3,3.0
outline,4,4.0
outlook,3,3.0
output,3,3.0
outrage,4,4.0
outrageous,4,4.0
outreach,4,4.0
outset,3,3.0
outside,4,4.0
outsmart,4,4.0
outweigh,4,4.0
outwit,4,4.0
oval,4,4.0
ovary,3,3.0
ovation,3,3.0
oven,3,3.0
over,3,3.0
overall,2,2.0
overburden,4,4.0
overcast,4,4.0
overcharge,4,4.0
overcoat,3,3.0
overcome,4,4.0
overdone,4,4.0
overdose,4,4.0
overdraft,3,3.0
overdress,4,4.0
overdrive,4,4.0
overdue,3,3.0
overflow,5,5.0
overhand,4,4.0
overhaul,4,4.0
overhear,4,4.0
overheat,5,5.0
overkill,4,4.0
overlap,4,4.0
overlay,4,4.0
overload,4,4.0
overlook,4,4.0
overly,3,3.0
overpass,4,4.0
overpower,4,4.0
override,3,3.0
overrule,4,4.0
overrun,4,4.0
oversee,4,4.0
overshadow,4,4.0
overshoot,4,4.0
oversight,3,3.0
oversleep,4,4.0
overstep,4,4.0
overstock,3,3.0
overt,3,3.0
overtake,4,4.0
overthrow,4,4.0
overtime,3,3.0
overtly,2,2.0
overtone,3,3.0
overture,3,3.0
overturn,4,4.0
overwhelm,5,5.0
overwork,4,4.0
owe,2,2.0
owl,4,4.0
own,2,2.0
owner,2,2.0
ox,5,5.0
oxen,3,3.0
oxide,3,3.0
oxidize,3,3.0
oxygen,3,3.0
oxymoron,2 (slightly iconic),2.0
oyster,3,3.0
ozone,4,4.0
pa,2,2.0
pace,4,4.0
paced,3,3.0
pacificate,3,3.0
pacifier,3,3.0
pacifist,3,3.0
pacify,3,3.0
pack,4,4.0
package,3,3.0
packer,3,3.0
packet,3,3.0
pact,3,3.0
pad,4,4.0
padding,4,4.0
paddle,5,5.0
padlock,4,4.0
padre,2,2.0
page,2,2.0
pageant,3,3.0
pager,3,3.0
paging,3,3.0
paid,2,2.0
pail,3,3.0
pain,4,4.0
pained,4,4.0
painful,4,4.0
painless,4,4.0
painstaking,3,3.0
paint,4,4.0
paintbrush,4,4.0
painted,4,4.0
painter,3,3.0
painting,4,4.0
pair,3,3.0
pairs,3,3.0
paisley,2,2.0
pajama,3,3.0
pajamas,3,3.0
pal,3,3.0
palace,3,3.0
palate,3,3.0
pale,4,4.0
paleontology,2,2.0
palette,3,3.0
pall,3,3.0
pallet,3,3.0
palm,4,4.0
pamper,4,4.0
pamphlet,2,2.0
pan,3,3.0
pancake,4,4.0
pancreas,2,2.0
panda,3,3.0
pane,2,2.0
panel,2,2.0
panic,5,5.0
panorama,4,4.0
pansy,3,3.0
pant,4,4.0
Pantheon,3,3.0
panther,3,3.0
panties,3,3.0
pantry,3,3.0
pants,3,3.0
pantsuit,3,3.0
panty,3,3.0
pap,2,2.0
papa,6,6.0
papaya,4,4.0
paper,3,3.0
paperback,3,3.0
paperboy,4,4.0
paperwork,3,3.0
papery,5,5.0
paprika,3,3.0
par,2,2.0
parachute,3,3.0
parade,4,4.0
paradigm,2,2.0
paradise,3,3.0
paradox,3,3.0
paradoxical,2,2.0
paraglider,4,4.0
paragraph,2,2.0
parakeet,4,4.0
parallel,3,3.0
paralysis,5,5.0
paralyze,4,4.0
paramedic,2,2.0
paramount,3,3.0
paranoia,3,3.0
paranoid,4,4.0
paraphrase,2,2.0
parasite,4,4.0
parasitic,4,4.0
paratrooper,3,3.0
parcel,3,3.0
parch,5,5.0
parchment,4,4.0
pardon,2,2.0
parent,3,3.0
parental,3,3.0
parenthesis,2,2.0
parenthetical,2,2.0
parenthood,3,3.0
parenting,3,3.0
parfait,3 (moderately iconic),3.0
parish,2,2.0
park,4,4.0
parka,3,3.0
parking,3,3.0
parliament,2,2.0
parliamentary,2 (slightly iconic),2.0
Parmesan,2,2.0
parody,3,3.0
parole,2,2.0
parrot,4,4.0
parsley,3,3.0
parsnip,3,3.0
part,3,3.0
partake,3,3.0
parted,4,4.0
partial,3,3.0
partiality,2,2.0
participant,2,2.0
participate,3,3.0
particle,3,3.0
particular,2,2.0
particularity,2,2.0
particularize,2,2.0
particularly,2,2.0
parting,4,4.0
partisan,2,2.0
partition,3,3.0
partner,3,3.0
partnership,2,2.0
partridge,3,3.0
party,4,4.0
pass,4,4.0
passable,3,3.0
passage,3,3.0
passenger,3,3.0
passing,4,4.0
passion,4,4.0
passionate,4,4.0
passionless,3,3.0
passive,3,3.0
passivism,2,2.0
passivity,3,3.0
passkey,3,3.0
passport,2,2.0
password,3,3.0
past,3,3.0
pasta,3,3.0
paste,4,4.0
pastime,3,3.0
pastor,3,3.0
pastrami,2,2.0
pastry,3,3.0
pasture,4,4.0
pasty,4,4.0
pat,5,5.0
patch,4,4.0
patchwork,4,4.0
patella,3,3.0
patent,2,2.0
paternal,2 (slightly iconic),2.0
paternalism,2 (slightly iconic),2.0
paternity,2,2.0
path,4,4.0
pathetic,4,4.0
pathological,2,2.0
pathos,3,3.0
pathway,4,4.0
patience,3,3.0
patient,3,3.0
patio,3,3.0
patriarchal,2,2.0
patriot,3,3.0
patriotic,3,3.0
patriotism,2,2.0
patrol,4,4.0
patron,3,3.0
patronage,2,2.0
patronize,3,3.0
patronizing,3,3.0
patter,5,5.0
pattern,3,3.0
paunch,4,4.0
pause,4,4.0
pave,3,3.0
pavement,3,3.0
paver,3,3.0
pavilion,3,3.0
paving,4,4.0
paw,5,5.0
pawn,3,3.0
pay,3,3.0
payable,3,3.0
paycheck,3,3.0
payday,4,4.0
payload,4,4.0
payment,2,2.0
payoff,4,4.0
payroll,3,3.0
payton,2 (slightly iconic),2.0
pea,3,3.0
peace,3,3.0
peaceful,4,4.0
peach,4,4.0
peachy,4,4.0
peacock,4,4.0
peak,5,5.0
peaked,4,4.0
peal,4,4.0
peanut,4,4.0
pear,3,3.0
pearl,4,4.0
pearly,4,4.0
peasant,3,3.0
pebble,4,4.0
pebbly,5,5.0
pecan,3,3.0
peck,5,5.0
pecker,4,4.0
peculiar,3,3.0
pedal,4,4.0
peddle,3,3.0
peddler,4,4.0
pedestal,3,3.0
pedestrian,2,2.0
pediatrician,2,2.0
pedicure,3,3.0
pedigree,2,2.0
pedometer,3,3.0
pedophile,2 (not very iconic),2.0
pee,6,6.0
peek,5,5.0
peekaboo,6,6.0
peel,5,5.0
peeling,5,5.0
peep,5,5.0
peeper,5,5.0
peephole,5,5.0
peer,3,3.0
peerless,3,3.0
peeve,3,3.0
peeved,4,4.0
peevish,4,4.0
peewee,5,5.0
peg,4,4.0
pelican,3,3.0
pellet,4,4.0
pelt,4,4.0
pelvic,3,3.0
pelvis,3,3.0
pen,2,2.0
penal,2,2.0
penalize,3,3.0
penalty,3,3.0
penance,3,3.0
penchant,2,2.0
pencil,3,3.0
pendant,3,3.0
pending,3,3.0
pendulum,3,3.0
penetrate,4,4.0
penguin,3,3.0
penicillin,2,2.0
peninsula,3,3.0
penis,3,3.0
penitentiary,3,3.0
pennant,3,3.0
penniless,4,4.0
penny,3,3.0
pension,2,2.0
pensive,3,3.0
pentagram,3,3.0
penthouse,3,3.0
people,2,2.0
pep,5,5.0
pepper,4,4.0
peppercorn,4,4.0
peppermint,4,4.0
pepperoni,4,4.0
peppery,5,5.0
per,1 (not at all iconic),1.0
perceivable,3,3.0
perceive,3,3.0
percent,2,2.0
perceptible,3,3.0
perceptive,3,3.0
perceptual,2 (slightly iconic),2.0
perch,5,5.0
perchance,3,3.0
percolate,4,4.0
percussion,4,4.0
perfect,3,3.0
perfectible,2 (slightly iconic),2.0
perfection,4,4.0
perfectionist,3,3.0
perfective,2,2.0
perfectly,3,3.0
perfecto,4,4.0
perforate,3,3.0
perforated,3,3.0
perform,3,3.0
performance,3,3.0
perfume,3,3.0
perfunctory,2,2.0
perhaps,2,2.0
peril,3,3.0
perilous,4 (moderately iconic),4.0
perimeter,3,3.0
period,2,2.0
periodic,3,3.0
periscope,3,3.0
perish,4,4.0
perishable,3,3.0
perjury,2,2.0
perk,4,4.0
perky,5,5.0
perm,3,3.0
permanent,3,3.0
permissible,2,2.0
permission,2,2.0
permissive,3,3.0
permit,2,2.0
peroxide,3,3.0
perpendicular,3,3.0
perpetrator,3,3.0
perpetual,3,3.0
perplex,4,4.0
perplexed,3,3.0
persecute,3,3.0
persecution,3,3.0
perseverance,3,3.0
persevere,3,3.0
persevering,3,3.0
persimmon,2,2.0
persist,3,3.0
persistence,3,3.0
person,2,2.0
personable,3,3.0
personal,2,2.0
personality,3,3.0
personification,2,2.0
personify,3,3.0
personnel,2,2.0
perspiration,3,3.0
perspire,4,4.0
persuade,3,3.0
persuasive,3,3.0
pertain,2,2.0
pertinent,2,2.0
perturb,3,3.0
peruse,2,2.0
pervade,3,3.0
pervasive,3,3.0
perverse,3,3.0
perversion,3,3.0
perversity,3,3.0
pervert,3,3.0
perverted,3,3.0
pesky,5,5.0
peso,2,2.0
pessimist,3,3.0
pessimistic,3,3.0
pest,4,4.0
pester,5,5.0
pesticide,3,3.0
pestle,3,3.0
pet,5,5.0
petal,4,4.0
petite,4,4.0
petition,2,2.0
petrify,4,4.0
petroleum,2,2.0
petticoat,3,3.0
petty,3,3.0
petunia,3,3.0
pew,2,2.0
phalanges,3,3.0
phantom,4,4.0
pharmacist,2,2.0
pharmacy,3,3.0
phase,3,3.0
pheasant,3,3.0
phenomenal,3,3.0
phenomenon,2,2.0
philanthropist,2,2.0
philosopher,2,2.0
philosophical,2,2.0
philosophize,2 (slightly iconic),2.0
philosophy,2,2.0
phlegm,5,5.0
phobia,4,4.0
phobic,3,3.0
phoebe,2 (slightly iconic),2.0
phone,4,4.0
phonics,3,3.0
phony,4,4.0
phooey,4,4.0
phosphate,2,2.0
photo,3,3.0
photocopy,3,3.0
photogenic,3,3.0
photograph,3,3.0
photon,3,3.0
phrase,2,2.0
phrasing,3,3.0
physical,4,4.0
physician,2,2.0
physics,2,2.0
physique,3,3.0
pi,1 (not at all iconic),1.0
pianist,3,3.0
piano,4,4.0
piccolo,4,4.0
pick,4,4.0
pickax,4,4.0
picked,3,3.0
picker,4,4.0
picket,3,3.0
pickle,4,4.0
pickled,4,4.0
pickpocket,4,4.0
pickup,4,4.0
picky,5,5.0
picnic,3,3.0
picture,3,3.0
picturesque,4,4.0
pie,3,3.0
piece,3,3.0
pier,3,3.0
pierce,5,5.0
pierced,4,4.0
pig,4,4.0
pigeon,3,3.0
piggy,5,5.0
piglet,4,4.0
pigment,3,3.0
pigmentation,3,3.0
pigskin,4,4.0
pigtail,4,4.0
pike,3,3.0
pile,4,4.0
pileup,5,5.0
pilgrim,3,3.0
pilgrimage,3,3.0
pill,4,4.0
pillar,4,4.0
pillow,3,3.0
pillowcase,3,3.0
pilot,3,3.0
piloting,4,4.0
pimp,3,3.0
pimple,5,5.0
pin,4,4.0
pinball,4,4.0
pinch,6,6.0
pine,3,3.0
pineapple,3,3.0
ping,6,6.0
ping-pong,6,6.0
pinhead,4,4.0
pinion,3,3.0
pink,4,4.0
pinkie,5,5.0
pinnacle,4,4.0
pinpoint,4,4.0
pinstripe,3,3.0
pint,2,2.0
pioneer,3,3.0
pip,4,4.0
pipe,4,4.0
pipeline,4,4.0
piper,4,4.0
piping,4,4.0
pique,3,3.0
piranha,4,4.0
pirate,3,3.0
piss,5,5.0
pistachio,3,3.0
pistol,4,4.0
piston,3,3.0
pit,5,5.0
pit-a-pat,6,6.0
pitch,4,4.0
pitcher,4,4.0
pitchfork,4,4.0
pitching,4,4.0
piteous,3,3.0
pitfall,4,4.0
pitiable,4,4.0
pitiful,4,4.0
pitiless,4,4.0
pity,3,3.0
pitying,3,3.0
pivot,4,4.0
pixie,4,4.0
pizazz,5,5.0
pizza,3,3.0
pizzeria,4,4.0
placate,2,2.0
place,3,3.0
placebo,2,2.0
placement,3,3.0
placenta,3,3.0
placid,4,4.0
plagiarism,2,2.0
plagiarize,2,2.0
plague,4,4.0
plaid,2,2.0
plain,3,3.0
plaintiff,2,2.0
plaintive,3,3.0
plait,3,3.0
plan,2,2.0
plane,3,3.0
planet,3,3.0
planetarium,3,3.0
planetary,3,3.0
plank,4,4.0
plankton,4,4.0
planner,2,2.0
plant,4,4.0
plantation,3,3.0
planter,3,3.0
plaque,3,3.0
plasma,4,4.0
plaster,4,4.0
plastering,4,4.0
plastic,3,3.0
plastics,3,3.0
plate,3,3.0
plateau,4,4.0
platform,3,3.0
plating,4,4.0
platinum,3,3.0
Platonic,2 (slightly iconic),2.0
platoon,3,3.0
platter,4,4.0
platypus,3,3.0
plausible,2,2.0
play,4,4.0
playable,4,4.0
playback,4,4.0
playboy,3,3.0
player,3,3.0
playful,4,4.0
playground,4,4.0
playhouse,4,4.0
playmate,4,4.0
playroom,4,4.0
playtime,4,4.0
plaza,3,3.0
plea,3,3.0
plead,4,4.0
pleading,4,4.0
pleasant,4,4.0
please,2,2.0
pleasing,4,4.0
pleasurable,4,4.0
pleasure,4,4.0
pleat,4,4.0
pledge,3,3.0
plentiful,4,4.0
plenty,3,3.0
Plexiglas,3 (moderately iconic),3.0
pliable,4,4.0
plier,3,3.0
plight,3,3.0
plink,5,5.0
plonk,5,5.0
plop,6,6.0
plot,3,3.0
plow,4,4.0
pluck,5,5.0
plug,4,4.0
plum,4,4.0
plumb,3 (moderately iconic),3.0
plumber,3,3.0
plumbing,3,3.0
plume,4,4.0
plummet,5,5.0
plump,6,6.0
plunder,5,5.0
plunge,5,5.0
plunger,4,4.0
plunk,6,6.0
plural,2,2.0
pluralism,2,2.0
plus,3,3.0
plush,5,5.0
ply,3,3.0
plywood,3,3.0
pneumonia,2,2.0
poach,3,3.0
poacher,3,3.0
pocket,3,3.0
pocketbook,3,3.0
pocketful,4,4.0
pod,4,4.0
podiatrist,2,2.0
podium,3,3.0
poem,2,2.0
poet,3,3.0
poetic,4,4.0
poetry,3,3.0
poignancy,3,3.0
poignant,3,3.0
poinsettia,3,3.0
point,4,4.0
pointed,4,4.0
pointer,4,4.0
pointing,4,4.0
pointless,4,4.0
pointy,6,6.0
poise,4,4.0
poised,4,4.0
poison,4,4.0
poisoning,4,4.0
poisonous,4,4.0
poke,5,5.0
poker,3,3.0
polar,3,3.0
polarize,3,3.0
Polaroid,3,3.0
pole,4,4.0
police,2,2.0
policeman,3,3.0
policy,2,2.0
polio,2,2.0
polish,4,4.0
polished,4,4.0
polite,2,2.0
political,2,2.0
politician,2,2.0
politicize,2,2.0
politics,2,2.0
polka,4,4.0
poll,2,2.0
pollen,4,4.0
pollutant,4,4.0
pollute,4,4.0
polluted,4,4.0
pollution,4,4.0
polo,2,2.0
polyester,3,3.0
pomade,3,3.0
pomegranate,3,3.0
pompom,6,6.0
pompous,5,5.0
poncho,4,4.0
pond,4,4.0
ponder,4,4.0
ponderable,3,3.0
ponderous,4,4.0
pong,5,5.0
pontoon,3,3.0
pony,3,3.0
ponytail,4,4.0
poo,6,6.0
pooch,4,4.0
poodle,3,3.0
poof,5,5.0
pool,4,4.0
poop,6,6.0
pooped,5,5.0
poor,3,3.0
poorly,3,3.0
pop,6,6.0
popcorn,4,4.0
pope,2,2.0
popper,4,4.0
poppy,5,5.0
Popsicle,5,5.0
popular,3,3.0
popularize,3,3.0
populate,3,3.0
population,2,2.0
Populism,2,2.0
porcelain,3,3.0
porch,4,4.0
porcupine,4,4.0
pore,3,3.0
pork,2,2.0
porker,3,3.0
porky,4,4.0
porn,2 (slightly iconic),2.0
porridge,4,4.0
port,3,3.0
portable,4,4.0
portal,4,4.0
portfolio,2,2.0
porthole,4,4.0
portion,3,3.0
portly,4,4.0
portrait,3,3.0
portray,3,3.0
portrayal,3,3.0
pose,4,4.0
poser,4,4.0
position,3,3.0
positive,3,3.0
positively,2,2.0
positivism,2 (slightly iconic),2.0
posse,3,3.0
possess,3,3.0
possessed,3,3.0
possession,3,3.0
possessive,3,3.0
possibility,3,3.0
possible,2,2.0
possibly,2,2.0
possum,4,4.0
post,3,3.0
postage,3,3.0
postal,2,2.0
postcard,3,3.0
poster,2,2.0
postman,3,3.0
postmark,3,3.0
postmaster,3,3.0
postpone,3,3.0
postscript,2,2.0
postulate,2,2.0
posture,4,4.0
pot,4,4.0
potassium,2,2.0
potato,3,3.0
potency,3,3.0
potent,4,4.0
potential,3,3.0
potentiality,2,2.0
potentially,2,2.0
pothead,4,4.0
pothole,4,4.0
potion,3,3.0
potluck,3,3.0
potpie,4,4.0
potpourri,3,3.0
potted,3,3.0
pottery,4,4.0
potty,5,5.0
pouch,4,4.0
pouf,4,4.0
poultry,3,3.0
pounce,6,6.0
pound,4,4.0
pour,5,5.0
pout,6,6.0
pouty,5,5.0
poverty,3,3.0
pow,5,5.0
powder,4,4.0
power,4,4.0
powered,3,3.0
powerful,4,4.0
powerhouse,4,4.0
powerless,4,4.0
Powers,3,3.0
pox,4,4.0
practicable,2,2.0
practical,3,3.0
practically,2,2.0
practice,3,3.0
pragmatics,2,2.0
pragmatism,2,2.0
prairie,4,4.0
praise,3,3.0
prance,6,6.0
prank,4,4.0
prankish,4,4.0
prawn,3,3.0
pray,4,4.0
prayer,3,3.0
preach,4,4.0
preacher,3,3.0
preaching,4,4.0
precancerous,2,2.0
precarious,3,3.0
precautious,3,3.0
precede,2,2.0
precedent,2,2.0
precious,4,4.0
precipitate,3,3.0
precise,3,3.0
precision,3,3.0
preclude,2,2.0
precocious,2,2.0
precognition,2,2.0
preconceive,2,2.0
preconception,2,2.0
precursor,2,2.0
predator,4,4.0
predatory,4,4.0
predetermine,2,2.0
predicament,3,3.0
predicate,2,2.0
predict,3,3.0
predictable,3,3.0
prediction,2,2.0
predictive,3,3.0
